0
Height,1.44052705782,0.0416724491438
Head_Neck,0.126439420809,0.00571376448868
Neck_SpineShoulder,0.0790762035719,0.00313455041745
SpineShoulder_ShoulderRight,0.147558983777,0.00686698315104
ShoulderRight_ElbowRight,0.265008175678,0.00435975810253
ElbowRight_WristRight,0.252607527361,0.011931740593
WristRight_ThumbRight,0.115377344793,0.0342008646644
WristRight_HandRight,0.0904926571138,0.0342768547607
HandRight_HandTipRight,0.0732311592507,0.0207793830731
SpineShoulder_ShoulderLeft,0.197640893466,0.00486494614007
ShoulderLeft_ElbowLeft,0.263247957414,0.00559116481728
ElbowLeft_WristLeft,0.241734781594,0.0132338325834
WristLeft_ThumbLeft,0.0774020726681,0.0138577739819
WristLeft_HandLeft,0.0563327614691,0.00749595710822
HandLeft_HandTipLeft,0.0621950885569,0.00473570715212
SpineShoulder_SpineMid,0.24305014765,0.00967537698651
SpineMid_SpineBase,0.333437758519,0.0140102962303
SpineBase_HipRight,0.0460367856602,0.00854772722768
HipRight_KneeRight,0.364771599747,0.0246280580799
KneeRight_AnkleRight,0.347132259334,0.0369994513664
AnkleRight_FootRight,0.118807625066,0.016855616464
SpineBase_HipLeft,0.0882700600999,0.0198356921546
HipLeft_KneeLeft,0.341519870867,0.0249085921891
KneeLeft_AnkleLeft,0.363566487856,0.0297671793973
AnkleLeft_FootLeft,0.109291062978,0.0208607789373
1
Height,1.48015952669,0.127183739931
Head_Neck,0.131278077091,0.00564213901053
Neck_SpineShoulder,0.0812365074874,0.0121845785203
SpineShoulder_ShoulderRight,0.145303873043,0.0549804064891
ShoulderRight_ElbowRight,0.277399200034,0.0218749709782
ElbowRight_WristRight,0.270527653335,0.0233137535298
WristRight_ThumbRight,0.118235560423,0.0343059972775
WristRight_HandRight,0.0860134384869,0.0371773881367
HandRight_HandTipRight,0.0625574286324,0.0266764861218
SpineShoulder_ShoulderLeft,0.193456204917,0.0132153404971
ShoulderLeft_ElbowLeft,0.274127401016,0.0212930736959
ElbowLeft_WristLeft,0.225378966282,0.018953785899
WristLeft_ThumbLeft,0.0804262253773,0.0165725159115
WristLeft_HandLeft,0.0636502388044,0.012380707283
HandLeft_HandTipLeft,0.0612543755552,0.00637723364301
SpineShoulder_SpineMid,0.250093472422,0.0376804832313
SpineMid_SpineBase,0.343004226876,0.0523640089697
SpineBase_HipRight,0.0409233112294,0.013939495658
HipRight_KneeRight,0.342206961978,0.0312907552026
KneeRight_AnkleRight,0.369596494815,0.0452803183641
AnkleRight_FootRight,0.0981120903839,0.0169719361954
SpineBase_HipLeft,0.076420644968,0.0180097434219
HipLeft_KneeLeft,0.332295819701,0.0306582650949
KneeLeft_AnkleLeft,0.378838931709,0.0515648509401
AnkleLeft_FootLeft,0.0908232196707,0.0173860339063
2
Height,1.46511442901,0.0398105808268
Head_Neck,0.124046438989,0.00398442163796
Neck_SpineShoulder,0.0759112535777,0.00357217103076
SpineShoulder_ShoulderRight,0.172604301302,0.0143258443907
ShoulderRight_ElbowRight,0.29759830918,0.0268518088739
ElbowRight_WristRight,0.273571564523,0.0304279935024
WristRight_ThumbRight,0.0837034321437,0.0285470914301
WristRight_HandRight,0.0666612887335,0.0250911350505
HandRight_HandTipRight,0.0451386067439,0.0185398683398
SpineShoulder_ShoulderLeft,0.197818045126,0.0183759041351
ShoulderLeft_ElbowLeft,0.293943173153,0.0145694596789
ElbowLeft_WristLeft,0.23162203751,0.0106900710836
WristLeft_ThumbLeft,0.0615923181531,0.0125795804461
WristLeft_HandLeft,0.0320916585591,0.0137173767175
HandLeft_HandTipLeft,0.0627055300116,0.0134638865828
SpineShoulder_SpineMid,0.234122995982,0.011712015212
SpineMid_SpineBase,0.322260041146,0.0155749722953
SpineBase_HipRight,0.0342705734725,0.0157643473281
HipRight_KneeRight,0.386467254312,0.0376080880531
KneeRight_AnkleRight,0.380772659628,0.0406655013301
AnkleRight_FootRight,0.109708371402,0.0201774161439
SpineBase_HipLeft,0.0698601687297,0.0154842923186
HipLeft_KneeLeft,0.365802474414,0.0421369806745
KneeLeft_AnkleLeft,0.398179095124,0.0408690741148
AnkleLeft_FootLeft,0.102997997094,0.0175917284368
3
Height,1.47474265602,0.0360383421159
Head_Neck,0.119214119981,0.00559397136034
Neck_SpineShoulder,0.0749552659052,0.00175694428235
SpineShoulder_ShoulderRight,0.165295051018,0.0114624952409
ShoulderRight_ElbowRight,0.285781521518,0.00450988190593
ElbowRight_WristRight,0.269441568787,0.0238348029512
WristRight_ThumbRight,0.0926557072686,0.0402323973157
WristRight_HandRight,0.0776245508227,0.0382227122838
HandRight_HandTipRight,0.0504508796679,0.0210538305273
SpineShoulder_ShoulderLeft,0.173243382173,0.0309621650713
ShoulderLeft_ElbowLeft,0.283421058151,0.00780129967316
ElbowLeft_WristLeft,0.23159925254,0.028003544061
WristLeft_ThumbLeft,0.0970892743502,0.0481166572602
WristLeft_HandLeft,0.0844328143373,0.0488571457569
HandLeft_HandTipLeft,0.0652884799656,0.00807744017116
SpineShoulder_SpineMid,0.231137705629,0.00469052955556
SpineMid_SpineBase,0.317103583618,0.00585575463739
SpineBase_HipRight,0.0467672674585,0.00931626792749
HipRight_KneeRight,0.413630105919,0.0360313751753
KneeRight_AnkleRight,0.361744423375,0.0351515318611
AnkleRight_FootRight,0.116090904222,0.0177039966078
SpineBase_HipLeft,0.060083704234,0.0115495695912
HipLeft_KneeLeft,0.407789584072,0.0308537542207
KneeLeft_AnkleLeft,0.376550220198,0.0253496983188
AnkleLeft_FootLeft,0.109109436735,0.0187853088613
