HEAD_X,HEAD_Y,HEAD_Z,SHOULDER_CENTER_X,SHOULDER_CENTER_Y,SHOULDER_CENTER_Z,SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z,SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z,SPINE_X,SPINE_Y,SPINE_Z,HIP_CENTER_X,HIP_CENTER_Y,HIP_CENTER_Z,HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z,HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z,ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z,WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z,HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z,ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z,WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z,HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z,KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z,ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z,FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z,KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z,ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z,FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z
0.024364,0.556283,2.643652,-0.056781,0.416409,2.624483,-0.111296,0.277324,2.496197,0.080657,0.317358,2.685709,-0.042683,0.033003,2.591987,-0.003298,-0.031321,2.54734,-0.036698,-0.078053,2.484757,0.042803,-0.110866,2.58044,-0.200598,0.071799,2.387452,-0.239448,-0.081426,2.301859,-0.261122,-0.144432,2.283209,-0.013006,0.137462,2.538762,0.085362,0.025285,2.705547,0.192173,-0.09967,2.822546,0.066771,-0.42366,2.559472,0.090616,-0.690316,2.546395,0.144134,-0.749537,2.557291,0.167784,-0.376546,2.395132,-0.149608,-0.546445,2.522404,-0.102982,-0.567437,2.458588
0.023425,0.553477,2.634677,-0.057374,0.413621,2.617261,-0.111319,0.27397,2.49052,0.079535,0.313788,2.679635,-0.045462,0.03011,2.583631,-0.006819,-0.034843,2.538765,-0.04115,-0.079408,2.482453,0.038912,-0.107908,2.565703,-0.189835,0.063798,2.382786,-0.238977,-0.086802,2.30225,-0.260004,-0.152924,2.284822,-0.017092,0.123133,2.542944,0.085994,0.013404,2.707893,0.143184,-0.084249,2.777923,0.038351,-0.416634,2.543023,0.067411,-0.689074,2.542943,0.099734,-0.755513,2.563691,0.171579,-0.379901,2.394678,-0.14441,-0.53874,2.517137,-0.098371,-0.55912,2.44952
0.022321,0.552953,2.624896,-0.057811,0.412669,2.606953,-0.109999,0.272193,2.484438,0.078354,0.311268,2.671231,-0.075647,0.032339,2.539217,-0.042886,-0.032581,2.491074,-0.079651,-0.070245,2.440701,-0.003426,-0.10169,2.511673,-0.17833,0.058644,2.378977,-0.231472,-0.092322,2.300762,-0.247291,-0.162599,2.281095,0.052509,0.120049,2.650817,0.105221,-0.039303,2.769301,0.131665,-0.130957,2.822469,0.009586,-0.413074,2.527579,0.007037,-0.686891,2.529845,0.0408,-0.756319,2.563393,-0.034879,-0.452506,2.555387,-0.325487,-0.635395,2.613468,-0.370617,-0.714029,2.603756
0.021679,0.553917,2.61672,-0.058237,0.413611,2.596905,-0.107714,0.272067,2.477925,0.07722,0.310204,2.662383,-0.091277,0.034289,2.516018,-0.062348,-0.030685,2.464643,-0.099501,-0.064434,2.417968,-0.028148,-0.097922,2.479865,-0.167538,0.056061,2.375174,-0.200998,-0.100177,2.295469,-0.206883,-0.154755,2.281126,0.093018,0.122436,2.715477,0.106336,-0.075669,2.804494,0.113053,-0.15556,2.843546,-0.033829,-0.377747,2.508878,-0.038004,-0.688147,2.521022,-0.006204,-0.75164,2.556807,-0.05542,-0.466255,2.566964,-0.356172,-0.644964,2.625012,-0.396718,-0.722578,2.612292
0.020845,0.556585,2.609651,-0.058829,0.416199,2.588334,-0.105353,0.273007,2.472132,0.076079,0.310668,2.654124,-0.145122,0.059832,2.521448,-0.124565,-0.009087,2.474782,-0.161409,-0.044938,2.432679,-0.108017,-0.066933,2.499649,-0.151505,0.055204,2.368871,-0.152611,-0.108078,2.294298,-0.161638,-0.155049,2.273755,0.105103,0.122851,2.736758,0.101687,-0.09059,2.819764,0.090806,-0.165795,2.852515,-0.053702,-0.359751,2.499388,-0.057227,-0.693807,2.51459,-0.030425,-0.753668,2.55374,-0.097356,-0.490274,2.559521,-0.392347,-0.666283,2.651129,-0.387549,-0.734247,2.642771
0.019754,0.560151,2.60343,-0.059474,0.419227,2.581749,-0.103067,0.274955,2.467293,0.075016,0.311976,2.647058,-0.174954,0.075565,2.529475,-0.160845,0.005145,2.487633,-0.196694,-0.032948,2.447261,-0.148543,-0.051103,2.508904,-0.138646,0.056599,2.36261,-0.103205,-0.119805,2.297093,-0.107645,-0.159205,2.263894,-0.020777,0.171973,2.537935,0.030903,-0.005072,2.693742,0.017904,-0.06427,2.707843,-0.064818,-0.353124,2.494027,-0.098758,-0.690406,2.511749,-0.062243,-0.755201,2.541005,-0.001283,-0.41896,2.676511,-0.284201,-0.633545,2.653646,-0.348336,-0.734032,2.661965
0.018951,0.563811,2.598758,-0.060237,0.422681,2.576781,-0.101266,0.277727,2.462926,0.073974,0.31398,2.641216,-0.188067,0.082581,2.53167,-0.175793,0.011082,2.490857,-0.211626,-0.027496,2.451448,-0.166973,-0.043303,2.513042,-0.126651,0.05981,2.355192,-0.07659,-0.120733,2.295217,-0.060366,-0.162285,2.265596,-0.048314,0.187941,2.495153,0.001338,0.02676,2.646473,-0.014987,-0.025671,2.651661,-0.088031,-0.367539,2.491621,-0.176581,-0.692885,2.544244,-0.114029,-0.743686,2.540193,0.002103,-0.408962,2.699809,-0.232839,-0.669821,2.662811,-0.251223,-0.761165,2.679707
0.018371,0.567532,2.595206,-0.061438,0.426898,2.572821,-0.099957,0.28093,2.459326,0.072714,0.316777,2.636186,-0.140131,0.070033,2.514445,-0.109611,-0.000851,2.467532,-0.151354,-0.031318,2.425584,-0.068192,-0.063631,2.486528,-0.116654,0.063306,2.349387,-0.042801,-0.104961,2.28037,-0.01643,-0.156711,2.261008,-0.079898,0.202161,2.445976,-0.016308,0.050061,2.615489,-0.030659,-0.000023,2.617663,-0.100527,-0.377971,2.491675,-0.20319,-0.692329,2.550709,-0.136837,-0.745686,2.539428,0.025954,-0.388337,2.710621,-0.211916,-0.660211,2.654387,-0.242082,-0.759588,2.686952
0.017575,0.570796,2.59264,-0.06253,0.430276,2.570218,-0.099211,0.284817,2.456051,0.071574,0.319342,2.632404,-0.118348,0.066932,2.508477,-0.088938,-0.000364,2.462215,-0.131343,-0.029862,2.41734,-0.050911,-0.061672,2.485311,-0.107567,0.067305,2.344585,-0.010953,-0.083576,2.267838,0.025303,-0.144001,2.25866,-0.09373,0.208764,2.424494,-0.025675,0.061032,2.600117,-0.039943,0.012986,2.599837,-0.115763,-0.40448,2.50327,-0.216086,-0.685197,2.542445,-0.152805,-0.744847,2.540865,0.03901,-0.38061,2.698298,-0.112995,-0.691635,2.649093,-0.107616,-0.773312,2.665866
0.01639,0.574192,2.59093,-0.065191,0.434977,2.568739,-0.099254,0.288835,2.453054,0.069527,0.32283,2.629441,-0.107197,0.064135,2.506896,-0.072648,-0.003297,2.46077,-0.114178,-0.032099,2.414514,-0.028833,-0.067792,2.485648,-0.099239,0.071402,2.340479,0.019469,-0.065643,2.264348,0.058125,-0.131151,2.260066,-0.103178,0.213443,2.41141,-0.032197,0.069023,2.590393,-0.043932,0.021835,2.590821,-0.128269,-0.418277,2.50796,-0.229929,-0.690112,2.537993,-0.171276,-0.748369,2.539743,0.043004,-0.382369,2.681581,-0.050088,-0.712234,2.642759,-0.011467,-0.759665,2.619645
