% u
@RELATION anthropometry

@ATTRIBUTE Peaks-HipRight_KneeRight REAL
@ATTRIBUTE Valleys-HipRight_KneeRight REAL
@ATTRIBUTE Peaks-KneeRight_AnkleRight REAL
@ATTRIBUTE Valleys-KneeRight_AnkleRight REAL
@ATTRIBUTE Peaks-AnkleRight_FootRight REAL
@ATTRIBUTE Valleys-AnkleRight_FootRight REAL
@ATTRIBUTE StrideLength REAL
@ATTRIBUTE StrideWidth REAL
@ATTRIBUTE CycleTime REAL
@ATTRIBUTE Velocity REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
11.2107894147,-9.43095227922,33.5898044933,10.6815813376,69.130582853,40.7748528467,0.55700423913,0.131735063492,0.450724637681,1.2357971865,3
9.56861184911,-8.40498438543,33.4514078385,10.3208690231,72.1373205422,39.7875101196,0.567936403846,0.123106365535,0.471794871795,1.20377824728,3
9.236749952,-63.6500393914,38.4738895042,11.1883933925,74.6341323238,41.5921668119,0.670708090909,0.119104243902,0.406060606061,1.65174380597,3
8.48057002045,-10.2977082439,50.620168072,26.0861453824,80.6273619178,67.0392602411,0.316953864407,0.191502290566,0.296551724138,1.06879791486,3
5.76896748878,-19.1678423485,31.3672904092,11.3057640487,72.786579981,42.9732665057,0.6255574,0.126430148825,0.498666666667,1.25446002674,3
8.28379824372,-70.3332681652,43.438583143,11.6572025271,74.1105182051,47.0427537638,0.744265826087,0.121142347188,0.385294117647,1.93168229671,3
6.99830717569,-12.6808037558,27.3905293955,11.3981098775,71.0805412511,33.5822349243,0.37922974359,0.147497508197,0.29649122807,1.2790588985,7
5.44908635902,-12.40066839,37.1170172961,16.7638044019,63.8425160898,26.492834822,0.4423075,0.150508754839,0.352380952381,1.25519695946,7
8.88401425641,-8.18062353975,33.0242266855,18.1725187303,62.5225205267,30.5774938851,0.448621306667,0.174540592157,0.442342342342,1.01419480733,7
8.78008404994,-5.78766872781,30.4147464616,11.4494153966,62.8767847229,27.8253936396,0.468672493333,0.169765088172,0.409009009009,1.14587327665,7
9.13778493019,-8.56065062404,32.0128703805,12.0146551501,75.173953473,40.3137112491,0.413734767442,0.155005007859,0.389147286822,1.06318296813,7
7.22435471287,-13.9127075525,36.4789448845,27.1226175889,93.3355886232,78.6857998142,0.196946133333,0.116157071429,0.238095238095,0.82717376,11
11.0249867472,-4.8531869815,31.4312220478,12.9520059073,68.7117412236,36.8986563977,0.512889598291,0.187232726486,0.520903954802,0.984614521664,11
11.1671001508,-16.073883427,43.6528291105,19.5726578255,84.8301656412,54.0397831829,0.392150203947,0.178228046753,0.330701754386,1.1858122878,11
10.76768483,-5.06362592446,34.2524070507,14.5858251945,80.79779148,50.2307884484,0.360607740506,0.176759366738,0.394092827004,0.915032489293,11
12.5304383387,-47.7962478197,71.6132821169,35.0334338059,75.2842268492,46.4083706484,0.378428666667,0.108770988095,0.296296296296,1.27719675,15
18.1037230426,-96.5849524194,70.9225298806,20.182051717,84.7955030978,33.6632890638,0.637817075949,0.154950533333,0.21,3.03722417119,15
11.0489750787,-5.18579610208,41.347999187,19.994530649,77.0322161048,43.5591504763,0.351348656863,0.115762368321,0.339869281046,1.03377585577,15
11.1917443867,-9.30122933714,34.3605273984,17.5472645549,73.5504466222,33.4314275969,0.393997857143,0.121735457447,0.338888888889,1.16261662763,15
10.9555750492,-12.1875629818,30.9973780929,14.6294099982,80.3702597102,40.8736268125,0.458017007634,0.120105050909,0.276767676768,1.65487896919,15
9.4345887735,-7.8169701427,36.9020709758,13.8416330012,86.0149293256,47.2751516953,0.329787258929,0.108185481836,0.310119047619,1.06342148752,15
5.42269280786,-10.0350181852,36.925190336,15.9206338418,87.5140969642,46.2330122439,0.398519340206,0.108039520947,0.374305555556,1.06468988849,15
% 
% 
% 
