% u
@RELATION anthropometry

@ATTRIBUTE Peaks-HipRight_KneeRight REAL
@ATTRIBUTE Valleys-HipRight_KneeRight REAL
@ATTRIBUTE Peaks-KneeRight_AnkleRight REAL
@ATTRIBUTE Valleys-KneeRight_AnkleRight REAL
@ATTRIBUTE Peaks-AnkleRight_FootRight REAL
@ATTRIBUTE Valleys-AnkleRight_FootRight REAL
@ATTRIBUTE StrideLength REAL
@ATTRIBUTE StrideWidth REAL
@ATTRIBUTE CycleTime REAL
@ATTRIBUTE Velocity REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
14.0398101875,-162.25379233,63.9216468599,27.3377889421,83.5691910776,54.7331704627,0.399506196429,0.143372453333,0.258333333333,1.54647559908,10
11.8647382902,-8.23827837521,34.5743506649,14.7514253588,75.7720966835,46.3364134598,0.586022774194,0.111562786787,0.471014492754,1.24417142829,10
12.1962325137,-9.04842924527,32.7630507127,11.3048962546,71.7247471362,36.5466612472,0.641502766667,0.117052208549,0.560740740741,1.14402739102,10
13.9665509409,-21.7670523674,33.8965817925,11.3823341204,79.5023845821,51.0929305682,0.492563157895,0.168699473846,0.283333333333,1.73845820433,10
7.22435471287,-13.9127075525,36.4789448845,27.1226175889,93.3355886232,78.6857998142,0.196946133333,0.116157071429,0.238095238095,0.82717376,11
11.0249867472,-4.8531869815,31.4312220478,12.9520059073,68.7117412236,36.8986563977,0.512889598291,0.187232726486,0.520903954802,0.984614521664,11
11.1671001508,-16.073883427,43.6528291105,19.5726578255,84.8301656412,54.0397831829,0.392150203947,0.178228046753,0.330701754386,1.1858122878,11
10.76768483,-5.06362592446,34.2524070507,14.5858251945,80.79779148,50.2307884484,0.360607740506,0.176759366738,0.394092827004,0.915032489293,11
9.61721785864,-11.5251304386,31.9295502761,10.8836362916,72.1194220862,41.7937168977,0.741105868421,0.13894051462,0.587719298246,1.26098610448,12
8.96740210608,-11.9997257198,29.4664190784,12.8305505154,69.25621444,34.3733218302,0.566753981651,0.152602819499,0.465432098765,1.21769423113,12
12.9420012089,-8.08719386428,31.6302795523,9.21032618756,65.4452654664,30.7572615886,0.672621556962,0.140795761832,0.544444444444,1.23542734952,12
8.53795219744,-13.3383846553,30.7558484105,10.0393555318,65.7719831081,27.3010231031,0.55281131068,0.136671415765,0.415032679739,1.33197055959,12
9.4763710634,-6.9266983106,31.6174205679,8.69854918126,71.4391532163,28.9793192728,0.581117783784,0.109634972868,0.459259259259,1.26533710985,13
10.351820747,-2.46146664308,24.991840742,6.69718334768,73.0771525904,39.7574522174,0.439624137255,0.126157778846,0.398666666667,1.10273613024,13
6.52909181627,-6.7526450558,26.0606293105,8.32427933784,76.7816527992,44.0992778086,0.427158626506,0.108908444915,0.373015873016,1.14514865829,13
12.9624880936,-8.65885273734,31.4483263013,12.2264101576,80.0539652487,39.0981880128,0.401604423077,0.132412775641,0.392307692308,1.02369754902,13
% 
% 
% 
