% u
@RELATION anthropometry

@ATTRIBUTE Peaks-HipRight_KneeRight REAL
@ATTRIBUTE Valleys-HipRight_KneeRight REAL
@ATTRIBUTE Peaks-KneeRight_AnkleRight REAL
@ATTRIBUTE Valleys-KneeRight_AnkleRight REAL
@ATTRIBUTE Peaks-AnkleRight_FootRight REAL
@ATTRIBUTE Valleys-AnkleRight_FootRight REAL
@ATTRIBUTE StrideLength REAL
@ATTRIBUTE StrideWidth REAL
@ATTRIBUTE CycleTime REAL
@ATTRIBUTE Velocity REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
25.953590092,-66.3380049018,31.7694698959,11.2190709097,72.4337757962,52.4596693002,0.547834243361,0.120062615729,0.6625,0.82691961262,5
32.4029606233,-121.561813185,31.8706971516,15.1743346793,70.6287882895,47.9341781117,0.439356389003,0.103195127341,0.519209039548,0.846203273706,5
31.3462851424,-17.6456038036,29.8656828285,8.66530276869,65.7389736515,50.3106466664,0.582253242129,0.118023346269,0.673333333333,0.864732537815,5
15.5202539978,-17.7170198709,23.9651631031,4.3486916596,73.4841827917,58.3753437824,0.870165111422,0.100684025768,0.775,1.12279369216,8
12.4507984726,-13.1397658503,20.147284555,5.16344642557,72.0905651146,62.7691829958,0.575763294605,0.106550296532,0.652380952381,0.882556874943,8
19.4382947282,-12.9184821178,22.0284819016,3.97866086034,65.4981498435,44.7010082457,0.894214008936,0.0818606700085,0.7,1.27744858419,8
9.57688911122,-15.5028722165,24.5690273345,8.28499979551,71.6897833327,60.8158810974,0.439277455368,0.102141282384,0.718518518519,0.611365530667,9
25.6206774472,-83.9212221072,39.4628005565,5.01904011589,72.9732976068,53.0699779912,1.15341253587,0.100103833236,1.03333333333,1.11620567988,9
18.7932255478,-17.4845525393,32.4247811323,3.14836822531,65.5329774707,49.8913563224,1.208994662,0.0858776762167,1.18333333333,1.02168562986,9
20.6382365928,-18.6398465356,39.8924339353,7.73070349678,69.8029801743,60.159244421,0.971362467832,0.0806383619255,1.02666666667,0.946132273863,9
11.662995807,-13.5389798896,42.9802948682,3.68822351422,66.8941850202,43.7954976504,0.863883331469,0.146627096737,0.73,1.18340182393,14
12.1623171711,-9.2857779004,31.6941808039,4.44938229077,64.7575577944,41.387588957,0.917659805102,0.162560841006,0.765740740741,1.19839490872,14
11.2718853164,-14.8607032129,37.5088935947,3.30963820197,64.5628251925,48.8170762908,1.06561358259,0.158794359587,0.920238095238,1.15797595003,14
12.3438793064,-7.30602185525,27.4845790772,5.09139452585,65.3840466091,50.8577556896,0.894232947552,0.170856772412,0.820833333333,1.08942084981,14
% 
% 
% 
