% u
@RELATION anthropometry

@ATTRIBUTE Height REAL
@ATTRIBUTE Head_Neck REAL
@ATTRIBUTE Neck_SpineShoulder REAL
@ATTRIBUTE SpineShoulder_ShoulderRight REAL
@ATTRIBUTE ShoulderRight_ElbowRight REAL
@ATTRIBUTE ElbowRight_WristRight REAL
@ATTRIBUTE WristRight_ThumbRight REAL
@ATTRIBUTE WristRight_HandRight REAL
@ATTRIBUTE HandRight_HandTipRight REAL
@ATTRIBUTE SpineShoulder_ShoulderLeft REAL
@ATTRIBUTE ShoulderLeft_ElbowLeft REAL
@ATTRIBUTE ElbowLeft_WristLeft REAL
@ATTRIBUTE WristLeft_ThumbLeft REAL
@ATTRIBUTE WristLeft_HandLeft REAL
@ATTRIBUTE HandLeft_HandTipLeft REAL
@ATTRIBUTE SpineShoulder_SpineMid REAL
@ATTRIBUTE SpineMid_SpineBase REAL
@ATTRIBUTE SpineBase_HipRight REAL
@ATTRIBUTE HipRight_KneeRight REAL
@ATTRIBUTE KneeRight_AnkleRight REAL
@ATTRIBUTE AnkleRight_FootRight REAL
@ATTRIBUTE SpineBase_HipLeft REAL
@ATTRIBUTE HipLeft_KneeLeft REAL
@ATTRIBUTE KneeLeft_AnkleLeft REAL
@ATTRIBUTE AnkleLeft_FootLeft REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
1.27213064637,0.129717095561,0.0778950170604,0.19561417264,0.254170432846,0.225772716455,0.0697602614673,0.0530698388667,0.0419713392129,0.154281394627,0.261414691164,0.197826113818,0.0482926362896,0.0289720124428,0.051196406121,0.238571263908,0.326131127078,0.0320852287097,0.263901246732,0.272637830074,0.0921809605574,0.0641059237462,0.27478035206,0.290076872338,0.0884985582941,0
1.27092599425,0.130012598815,0.0790200636124,0.139966765078,0.264084568577,0.231532747157,0.072488766249,0.0613363852021,0.0436260561982,0.150390865914,0.259087349462,0.199944791777,0.0517444392783,0.02961535469,0.0507844425315,0.241899030662,0.330864469755,0.0468412292824,0.261577403829,0.265857075063,0.0921321144068,0.0742850919577,0.274649109942,0.279690959396,0.0893296490961,0
1.26715168572,0.122115404326,0.0763081213914,0.143073238054,0.234506662188,0.217852306796,0.0689779629882,0.0602517022262,0.0538100964221,0.150830384342,0.243721411039,0.187330877543,0.0675816387403,0.0454676774206,0.0565036186911,0.233028192297,0.317962712876,0.0397155478602,0.281940877151,0.281705266961,0.0903211328849,0.0640931516401,0.271540303681,0.295924325422,0.0993723603497,0
1.21581883122,0.126925724424,0.0735460787792,0.128790375872,0.265684173275,0.243898425863,0.0750256685381,0.0689460612841,0.0388138750691,0.168256740183,0.254979350183,0.196552608867,0.0477954887339,0.0377348826307,0.0338479382978,0.232469477594,0.307155898153,0.0477701265082,0.247239165126,0.268162922709,0.088551981408,0.0690425705454,0.258391637075,0.273205808555,0.0898930096182,0
1.27205579873,0.1255812697,0.0777159162153,0.196441635392,0.269207509266,0.220711378533,0.0602642840654,0.0513191353472,0.0332747364164,0.152905929393,0.260678102588,0.205792878607,0.0523618970414,0.0273887382078,0.0502013300553,0.238109641971,0.326270154863,0.0323985530358,0.270700314441,0.276228235533,0.0919738346461,0.0644791893787,0.268881817638,0.29183013097,0.0895220110666,0
1.27373280977,0.131261210741,0.0780614278945,0.132513621408,0.272385233768,0.254434052079,0.0815115935467,0.073725449576,0.0478771857229,0.153672179153,0.265319085685,0.212979337543,0.0433266433118,0.0315235834145,0.0355700676579,0.238895001507,0.327289830397,0.0475599086557,0.263245845782,0.265344918004,0.0911459096028,0.0717203035295,0.279362095111,0.280819617982,0.0871029785914,0
1.47079523051,0.143165510517,0.0776212190607,0.160496652422,0.328470351227,0.306621262847,0.0941421635266,0.0840960812375,0.0628665783719,0.169593872464,0.270877432231,0.247220790485,0.0709279314343,0.0569059645607,0.0639193247576,0.23775348977,0.325960191551,0.0553096999591,0.37791892241,0.335173249431,0.0990415422798,0.0732569390864,0.395266976115,0.356474710771,0.0929950339147,1
1.46955997149,0.148542003406,0.0809432492931,0.182340799716,0.298805978125,0.273286504908,0.120461486178,0.106711659081,0.0556786371701,0.169749150406,0.267543372668,0.239375947665,0.074663279801,0.0595856724031,0.0620341236161,0.24851035078,0.340822801418,0.0599398348059,0.345894793954,0.327200351598,0.100872440121,0.0791954200824,0.363538962292,0.353112188117,0.0982942879428,1
1.46749709527,0.142899445243,0.0771692080197,0.159209350755,0.320158371515,0.308001684336,0.115590760255,0.101072916989,0.0561345163765,0.169804452055,0.269693499249,0.243319681917,0.0727619612137,0.0547723200441,0.0640496850831,0.237120959276,0.324761007928,0.0547148657473,0.379455135517,0.335218609215,0.0941273540495,0.0727699851582,0.392944808979,0.354619131606,0.0944482729484,1
1.46107572106,0.148475324377,0.0802864006229,0.187093087652,0.298677540002,0.282693027668,0.0857169040713,0.0756119428812,0.0578230221944,0.16914240909,0.270711750241,0.236648083259,0.076712743658,0.0574301366671,0.060490501804,0.246742829912,0.338549278295,0.0607492491876,0.339506594737,0.323350452694,0.102446874284,0.0808425075591,0.368257184139,0.340595159135,0.103319716512,1
1.4948554579,0.137442974889,0.0833263323693,0.181517964906,0.248710109148,0.233887315922,0.0901066268032,0.0773359624036,0.0399555340406,0.164286211931,0.249016006106,0.237994071095,0.0859573006744,0.0844253973099,0.0708900941916,0.254942026328,0.34896144382,0.0463841766696,0.362275544464,0.359534317554,0.0871731619441,0.0560174874599,0.350490142671,0.370098791476,0.0953316337333,3
1.50459023954,0.14368988825,0.0795467482005,0.287060107149,0.208016385591,0.221511893832,0.070080744597,0.0670836659478,0.0224311756573,0.162375283766,0.273308445881,0.236182083159,0.065263337356,0.0627568435479,0.0633584821548,0.244160025771,0.334570530565,0.0520005566411,0.391079354035,0.347606276855,0.096783262731,0.0860712191986,0.395311097563,0.368254395245,0.099720963766,3
1.41792404426,0.13805307644,0.0778483893199,0.28448051018,0.189492862563,0.198738341772,0.0708932269396,0.06846283137,0.0271760742311,0.157805010087,0.252012550568,0.235950751785,0.066186048114,0.0608738500328,0.0636666431235,0.238441528576,0.326604910882,0.0600660404891,0.343878338599,0.332149123768,0.0963966137656,0.0787891112749,0.349886981821,0.342534171728,0.0981031057563,3
1.53371032116,0.145147979519,0.0837480872075,0.160487579043,0.323014338483,0.283977228281,0.0878226373938,0.0771495119482,0.0443237144331,0.179215442563,0.304000071392,0.236470551862,0.0534176140548,0.0413315502301,0.0714684471753,0.256504052183,0.351654057826,0.0528496248889,0.386280979906,0.348105526932,0.105872895165,0.0926757176847,0.372549293496,0.34001023787,0.107719378387,3
1.52118044705,0.143159191939,0.08284761181,0.260508124636,0.256674372459,0.254997675883,0.0851075501636,0.0821442380471,0.033688809824,0.163828976466,0.294358093388,0.227148797305,0.0680847988233,0.0634143568518,0.069522186992,0.254204416694,0.349438792049,0.0596199455863,0.360654834908,0.373112194484,0.0891959851838,0.0806603665918,0.3658876503,0.375342609135,0.0945869487158,3
1.41666934291,0.139747406039,0.0738314340232,0.28824147559,0.205107025842,0.210493957605,0.0739761444556,0.0625402781626,0.0377244964586,0.158479742591,0.266002392509,0.217848431344,0.0611833293301,0.0554509121429,0.0683838147814,0.22661571083,0.311262183377,0.0480621391117,0.362805737457,0.342857398493,0.0888663667318,0.0777883033139,0.362784917033,0.351749504249,0.0927813055912,3
1.34615445136,0.126764222495,0.0720909002341,0.172122883197,0.276718250154,0.262040901772,0.0758038167835,0.0689380684064,0.0400004470712,0.130230736723,0.279512009811,0.209849808238,0.049187709156,0.0329495287364,0.0561200892823,0.220360578651,0.300726932619,0.0301617603857,0.364507336824,0.312235226558,0.0982939278819,0.0793326563723,0.358119041228,0.327607596053,0.0967083586831,4
1.37120084586,0.12870423024,0.0739839160796,0.168903134096,0.257845287374,0.246559098783,0.0868435857573,0.0814184113105,0.0471278164477,0.129563446615,0.269767081369,0.203052166702,0.0643607783855,0.0484459684961,0.0590279288942,0.226266437399,0.309223035625,0.0458831877283,0.359029474218,0.319023674062,0.097419253466,0.0761138146978,0.352836469167,0.335210787724,0.0948761956493,4
1.35374580804,0.125564564061,0.0743256198333,0.204460452566,0.258094248418,0.241473380508,0.0912339323055,0.0764077376774,0.0523417582706,0.128972364192,0.265006823073,0.197615732357,0.0644269234697,0.0500448517652,0.0589800525804,0.227196397683,0.310237945933,0.0371197541094,0.336363552894,0.323983695557,0.100740966743,0.0696609420956,0.338934020149,0.341261320415,0.0975859896291,4
1.35577433894,0.128486710548,0.0746410931251,0.191374197738,0.297987739879,0.276175528328,0.0791239017384,0.0716887467616,0.0450360335376,0.126063656448,0.285577382691,0.226437099809,0.0458250064898,0.0350703608892,0.0468477406098,0.228347485765,0.311808843916,0.0400502739234,0.341746604935,0.31430598833,0.0927999880623,0.0730565013306,0.342999499424,0.328892805339,0.0915946872955,4
1.35805793116,0.124191507384,0.0738414703042,0.167495248827,0.288864139451,0.265573450236,0.0758857358459,0.0697970962683,0.0431400212429,0.128024374666,0.280654406968,0.214613480715,0.0525086171817,0.0389272923001,0.0465163646144,0.225881698582,0.308614525682,0.0351981542009,0.34478174037,0.325093308413,0.0981990141001,0.0692725968354,0.348421822263,0.343103445187,0.0966742155221,4
1.32557343682,0.116081804513,0.0783573531877,0.171090567397,0.233968908794,0.23034046664,0.105139363055,0.0974851986244,0.0408917896859,0.163044280831,0.244894909407,0.198289496355,0.0689689121878,0.0571245876537,0.0632548182127,0.23970680151,0.327218725683,0.0458182640089,0.290163348912,0.315290437457,0.102535213202,0.10052317464,0.287144191326,0.32684573286,0.105083781043,5
1.33220542606,0.117778143242,0.0765927736283,0.161474629208,0.247382656983,0.237907820332,0.0870148713262,0.0775422979467,0.0400668256137,0.16649088499,0.252214528199,0.211915680462,0.0683231050334,0.0601641600826,0.0610860113294,0.233875396772,0.318727178059,0.0495948242152,0.307471282006,0.313888417732,0.10144007391,0.0883558142424,0.313207506295,0.325470512895,0.0999337431555,5
1.34404199661,0.114455031201,0.0746554255412,0.145402941261,0.239685844051,0.227618758291,0.0820621288154,0.0776996688958,0.0359918920867,0.166170099808,0.237362897462,0.200382122875,0.068796458899,0.0620580945993,0.064771606763,0.228143210278,0.311563287392,0.0433114563099,0.32464946372,0.330783924766,0.0907541308353,0.0940211799162,0.320328698402,0.343112441071,0.0929475907426,5
1.56788122111,0.152661001505,0.0849574776089,0.153663301791,0.30939404725,0.298322931002,0.110321740399,0.100265092929,0.0453799498064,0.19214315572,0.300791220334,0.232112353107,0.0774915223356,0.0533101609757,0.0719543379141,0.259147236598,0.354590173866,0.0493784283027,0.40415332341,0.367618878405,0.112153261372,0.0732620973688,0.385579787607,0.391163047446,0.117206548556,7
1.54871092436,0.150103029862,0.083970184164,0.144894191557,0.318495164562,0.309029906645,0.0871768974885,0.0696444564672,0.0557215744973,0.19240798866,0.298251217309,0.233164157682,0.0769614418934,0.0510674399122,0.0740177532682,0.257080669963,0.350600022083,0.0565624435383,0.404765839737,0.366535465726,0.104442516647,0.0772018126263,0.383256969198,0.375310613956,0.121075548532,7
1.5534282287,0.153914266586,0.0846971783267,0.14138490717,0.305570669148,0.236527394914,0.0932062820447,0.0793365244256,0.0250503543408,0.199504867223,0.311852190709,0.231539663975,0.0773315923534,0.0561260496996,0.0756155600556,0.260514498704,0.358062575335,0.0442216406438,0.402930351898,0.348598397044,0.101016536749,0.0728346791688,0.39301818855,0.374428699285,0.109754046207,7
1.54991547263,0.156040019782,0.0845110217646,0.150054236999,0.288466605632,0.313031275271,0.121562110261,0.114722079221,0.0287585409307,0.200562786238,0.315779537048,0.231407562247,0.0819274074173,0.0616994018025,0.075269038291,0.260315579645,0.358253879301,0.0460153601067,0.399868056551,0.34847798235,0.10164335094,0.0773333190612,0.392587012448,0.370271054611,0.109137751624,7
1.54708207886,0.153128172235,0.0843941911143,0.141756547567,0.305759329555,0.30533204387,0.11567579039,0.100695968511,0.0401297375356,0.198047524512,0.313542328525,0.231708221906,0.0866694257336,0.0568109440844,0.0765007355741,0.259756493698,0.357114054509,0.0433320745091,0.394226066368,0.353402226715,0.0971807877893,0.0751157566857,0.386717823514,0.367554503069,0.107579647809,7
1.4364295324,0.12617211213,0.0790539477357,0.147355253837,0.264516756968,0.251801470251,0.111297312933,0.0885951232713,0.0713776955133,0.197599008787,0.263159266307,0.241606362933,0.0734228806756,0.0560751522699,0.0619753571513,0.242956937938,0.33329029507,0.0454361332896,0.362583348722,0.344730605525,0.110124603697,0.0881182482866,0.340719032336,0.361789491987,0.102114839891,9
1.46523826432,0.130654692587,0.0810887274337,0.141479216798,0.272702038201,0.265712064934,0.112220111251,0.0819597273908,0.0601359825495,0.19224218556,0.27209934208,0.219993744495,0.0755898064123,0.0607867686075,0.059578594306,0.24966150099,0.342346973604,0.039829618667,0.333977281352,0.362862134596,0.0886953182941,0.0758901293867,0.326329415473,0.37358997091,0.0842449518504,9
1.46098593187,0.123906328555,0.0758780738616,0.172351115354,0.296177268656,0.268972515707,0.0767284714459,0.0611724552312,0.043007620217,0.197212353864,0.293797394184,0.231314194462,0.0573773520578,0.0293613567189,0.0622143606449,0.234012275652,0.32208010402,0.03258517856,0.384161903406,0.378559663023,0.0994434223817,0.0690709618623,0.364528865278,0.396852195603,0.093726426792,9
1.46942946693,0.118698282066,0.074925209741,0.164106623097,0.284307058588,0.265709927388,0.0825432012655,0.0708199773784,0.0470711797906,0.172800911843,0.283347035675,0.231392769644,0.0926676965151,0.0840292712227,0.0649525245167,0.23103155172,0.316939789138,0.0464828990895,0.411350714892,0.358656299612,0.103023901035,0.0598482647188,0.406508041234,0.374216191516,0.0986839341571,9
1.20846550486,0.143476803513,0.0684864974267,0.169661745583,0.199084076877,0.204583566938,0.10105362649,0.0860861841979,0.0567004213143,0.156658479288,0.213971766938,0.192103682124,0.0767899036671,0.0602938514988,0.0480533724814,0.207589997119,0.279714129438,0.0885228009388,0.279405084582,0.264212224176,0.0929303984325,0.0913677058306,0.296064091307,0.251705377981,0.0927070720879,10
1.36556053448,0.121184392636,0.0755486438149,0.165337842074,0.236292698339,0.228620451451,0.0806794727932,0.0707720953103,0.0518199139787,0.140290830979,0.256780727791,0.196127737483,0.0812163264339,0.0649631258739,0.0650350548959,0.230954425777,0.31658306401,0.0571871455387,0.33768314671,0.313075851641,0.0852704468949,0.0796841234016,0.349904687312,0.328954292516,0.0873658474992,10
1.33608398148,0.12883020554,0.0772355632691,0.167509918507,0.228955198487,0.218702301244,0.0723908579732,0.0620873298781,0.0486900056684,0.140936691849,0.243579945735,0.196487969279,0.0827736452519,0.0703266730249,0.0648024456216,0.235821249764,0.322792521531,0.0436744154444,0.321214977088,0.282958558487,0.0916060833692,0.0705642034431,0.337130773361,0.300016535421,0.0919280353344,10
1.38679713176,0.123838773442,0.0772188955227,0.165485616207,0.218156766077,0.202520347782,0.0796744046068,0.0639359640319,0.0480779650816,0.139864341616,0.246982624243,0.190980350493,0.0786331225359,0.0704960846319,0.0582880864064,0.235346340757,0.32162626735,0.0595641401927,0.334720322224,0.33031365079,0.0923467388181,0.0834278756044,0.321369078277,0.346534084918,0.0917803463523,10
1.78862025316,0.142190698064,0.0962360844204,0.211708298911,0.32595056676,0.319363648161,0.111324409248,0.0956758144692,0.0571442115995,0.187298013518,0.317747110519,0.241826571889,0.0795300331298,0.0608030355413,0.0766128469582,0.296902249827,0.410304966686,0.0818375629343,0.506896793371,0.352619548943,0.129229845139,0.124089339909,0.522361509205,0.324056902503,0.133815388759,11
1.65342049312,0.152545739444,0.0892516097963,0.161509127503,0.33387729831,0.322862285792,0.106935134649,0.0788426784902,0.0524863859269,0.2122059923,0.335152562688,0.244948244868,0.0718041193453,0.049490348017,0.0794988612926,0.275897596158,0.381366236069,0.0575373087599,0.43375428956,0.360933748866,0.0910804986281,0.0896183659666,0.432373937811,0.390635372795,0.106377305888,11
1.70985556597,0.144958311286,0.0888858029967,0.180120614032,0.277930552672,0.266814841417,0.117455538928,0.0905153848322,0.0616949152815,0.214044315302,0.281542092657,0.258418289672,0.0796096448228,0.0671649245698,0.0820326913072,0.275019967791,0.380447578876,0.0667379237807,0.476159096125,0.371439272098,0.0900989471108,0.0924787539023,0.463549884742,0.389090024823,0.100315293228,11
1.69260782355,0.147690883339,0.0876570090733,0.157857476421,0.27671747761,0.273786751019,0.103260897434,0.0888767308908,0.0601228354458,0.21652770632,0.282444178617,0.265389269285,0.0785281950666,0.0649756930754,0.0725709244049,0.27135879556,0.375408860954,0.0569056708439,0.479947804409,0.365344397055,0.0948338140522,0.0908223302693,0.463417949058,0.384920279802,0.104840529852,11
1.369688273,0.127128493247,0.0744664218676,0.147521299476,0.233488761048,0.225926127661,0.0980034588792,0.0857641719451,0.0384884585835,0.135106346224,0.242795085683,0.204891138362,0.0867868716495,0.0722490418027,0.0685330072207,0.228202986192,0.312854993943,0.0419683180903,0.344381083534,0.331687110711,0.0822909861644,0.0776217553492,0.340439074716,0.338345200509,0.089767264816,13
1.37091162168,0.132064296766,0.0738896962818,0.243087562339,0.212471552309,0.232122441211,0.0808246763187,0.0755951736359,0.0469088110319,0.128806284073,0.260170476221,0.206711427468,0.0824574710601,0.0706678131542,0.0689248965777,0.227057330093,0.311342952543,0.0424691014,0.337963997402,0.325088599694,0.0879789058836,0.069412333408,0.346697315906,0.340157578864,0.0911639638669,13
1.37915610507,0.124028148036,0.0694459953426,0.131981162045,0.250489249752,0.246750690957,0.0884756539197,0.0795401836314,0.0457210622841,0.128747330025,0.258484995982,0.219302075546,0.0847196568944,0.0700744970039,0.0656426334139,0.213309727111,0.292141493614,0.058476900355,0.390007949204,0.326366383542,0.0893954696268,0.0746972608573,0.387474425315,0.343724123095,0.0900321479979,13
1.44774079078,0.137653898781,0.0789587223895,0.111161975018,0.25538617826,0.255959196647,0.0966967013603,0.0917436474814,0.0422481292118,0.137623580194,0.26961120561,0.206378601602,0.0782351754156,0.0636328434558,0.0612523913732,0.24210467836,0.332081511109,0.0474097676896,0.355814136103,0.331270948013,0.0997199472759,0.0693762313443,0.336656919461,0.358815157146,0.100981460163,13
