% u
@RELATION anthropometry

@ATTRIBUTE ShoulderCenter_ShoulderLeft REAL
@ATTRIBUTE ShoulderLeft_ElbowLeft REAL
@ATTRIBUTE ElbowLeft_WristLeft REAL
@ATTRIBUTE WristLeft_HandLeft REAL
@ATTRIBUTE HipCenter_HipLeft REAL
@ATTRIBUTE HipLeft_KneeLeft REAL
@ATTRIBUTE KneeLeft_AnkleLeft REAL
@ATTRIBUTE AnkleLeft_FootLeft REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
0.202266340663,0.29600172751,0.228702845612,0.0801206530624,0.0614968598507,0.461557448462,0.404211305942,0.0893666544325,3
0.196747416302,0.292626040236,0.231255505398,0.0805098472161,0.0544706243325,0.529931755386,0.398603293881,0.0927642040052,3
0.194650406363,0.290720063396,0.230706552754,0.0828310608317,0.0523065517514,0.526854829414,0.406648207992,0.096288398746,3
0.200100569509,0.297013046715,0.227840238455,0.0748090394462,0.0632781764049,0.45073529272,0.398035620122,0.0901026666041,3
0.194922612201,0.296654883266,0.228764292947,0.0802718693997,0.0484835997575,0.519630400306,0.410016893464,0.0944283422042,3
0.196662019007,0.292520654781,0.233040382685,0.0828487899508,0.05481239355,0.533960282707,0.407327170489,0.0954159898882,3
0.196271626159,0.282302722797,0.275854427488,0.0924275857878,0.0550894571905,0.585872863344,0.411405091477,0.0880995157664,8
0.19999871124,0.29282255811,0.255145337225,0.0870709538189,0.0325688815806,0.558389157379,0.416749670456,0.0889716159565,8
0.201861089457,0.291431836822,0.266823216635,0.0875388367427,0.0294864509168,0.534777990056,0.42672835264,0.0941757323604,8
0.21403327618,0.28200558169,0.226725833142,0.0670169359863,0.0762158260509,0.432734410821,0.388940808523,0.0899474411773,9
0.220402388696,0.276017013756,0.239504456506,0.0735150682731,0.0695039427549,0.412837911514,0.404867093163,0.0832029801442,9
0.216538681762,0.29350688456,0.225985000303,0.0546939241419,0.0662168128177,0.457297038096,0.418372463688,0.0906381696033,9
0.210610263296,0.298936881261,0.224278845042,0.0515125389328,0.0535840835996,0.435611085174,0.377562088752,0.0922228440114,9
0.19016320559,0.29724696845,0.227565373737,0.0611778564084,0.0677840666263,0.471973100754,0.385884236275,0.0979243812831,15
0.183972135529,0.293525511696,0.22937248566,0.0711020863143,0.0569704902581,0.4944465956,0.380832487536,0.0915884461348,15
0.203281679169,0.302779566458,0.229174638364,0.060304717029,0.0597121915975,0.469470593724,0.382264520583,0.0960367304712,15
0.193576675757,0.293940420919,0.223318043092,0.061912432945,0.0668609363171,0.458972730375,0.387452833052,0.0979471843034,15
0.198034572412,0.296915555906,0.227420369061,0.0675908807989,0.0682887747308,0.457995948252,0.380095016337,0.0915148662976,15
0.194411009364,0.296069119051,0.227147401317,0.0555266107101,0.0568494749979,0.467614005842,0.381188031888,0.0982014806198,15
0.208392482903,0.297966084234,0.226922200473,0.0637705996718,0.0680135673342,0.460692948583,0.380286030642,0.0935120201832,15
% 
% 
% 
