% u
@RELATION anthropometry

@ATTRIBUTE ShoulderCenter_ShoulderLeft REAL
@ATTRIBUTE ShoulderLeft_ElbowLeft REAL
@ATTRIBUTE ElbowLeft_WristLeft REAL
@ATTRIBUTE WristLeft_HandLeft REAL
@ATTRIBUTE HipCenter_HipLeft REAL
@ATTRIBUTE HipLeft_KneeLeft REAL
@ATTRIBUTE KneeLeft_AnkleLeft REAL
@ATTRIBUTE AnkleLeft_FootLeft REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
0.204733893748,0.278249971683,0.234265919431,0.0655416978662,0.057362824085,0.445264092588,0.379755499837,0.0894685231297,1
0.204218416898,0.272018512966,0.232473309808,0.0768114657054,0.0672889958791,0.479634925022,0.382752403377,0.0887062120385,1
0.206657838376,0.275328383833,0.225200410682,0.0667893977763,0.0568929913539,0.450834974503,0.376613653782,0.0874115750212,1
0.204977429158,0.270277776987,0.232871344155,0.0729212568007,0.0700365111731,0.486258960554,0.379956678952,0.0887686823426,1
0.189196470651,0.273276260493,0.214736318207,0.0699763609968,0.0863421113499,0.450972198366,0.394116210095,0.0877491404046,5
0.192745356816,0.273133587222,0.220212192876,0.0682760968651,0.0760717879401,0.452732176726,0.401225680054,0.0885415404613,5
0.188183216187,0.263390772257,0.212810249483,0.0742561742572,0.085064834567,0.455655688189,0.396778216699,0.0873145277382,5
0.196297275543,0.282391558661,0.276163483605,0.0931546742816,0.0552145646816,0.587380402704,0.414990744836,0.0939472454559,8
0.200196585491,0.292884104279,0.255354614696,0.0875850416437,0.0327904559775,0.559582895132,0.419519382219,0.0957505678764,8
0.202075901114,0.291585224662,0.267033242054,0.0880451468395,0.0302453555954,0.535613553286,0.430116328154,0.104317516221,8
0.228251866421,0.310546150191,0.255531843432,0.0764562154685,0.0652428212685,0.535396148272,0.433748420964,0.106012531833,14
0.230326660131,0.304425483563,0.247518746068,0.0866432814683,0.0570058398798,0.532767797879,0.432521914386,0.106584221936,14
0.237787581024,0.305960887995,0.248599231433,0.0895856474029,0.0675802367075,0.536300019324,0.432093158697,0.105189856123,14
0.227953552067,0.301160987175,0.243652946241,0.0872548272345,0.0629280330378,0.520944394549,0.433725460001,0.105166465442,14
% 
% 
% 
