% u
@RELATION anthropometry

@ATTRIBUTE ShoulderCenter_ShoulderLeft REAL
@ATTRIBUTE ShoulderLeft_ElbowLeft REAL
@ATTRIBUTE ElbowLeft_WristLeft REAL
@ATTRIBUTE WristLeft_HandLeft REAL
@ATTRIBUTE HipCenter_HipLeft REAL
@ATTRIBUTE HipLeft_KneeLeft REAL
@ATTRIBUTE KneeLeft_AnkleLeft REAL
@ATTRIBUTE AnkleLeft_FootLeft REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
0.204050252385,0.278200172775,0.233992588415,0.0650076442707,0.0569778471416,0.444200830942,0.378711899382,0.0873646828737,1
0.203981854072,0.271946098018,0.232035831735,0.0759057087133,0.0669050380915,0.478642828253,0.381356984275,0.085786683251,1
0.20629150982,0.275282329474,0.225052017811,0.0664198528212,0.0566180469794,0.450065708416,0.375488061741,0.0850902238068,1
0.20469004884,0.270203466519,0.232598011969,0.0724105521016,0.0696914490531,0.485415994346,0.378618111543,0.0866751224247,1
0.189074763202,0.273230698498,0.214548583847,0.0696312512127,0.0862517499455,0.450011013201,0.392196983317,0.0845936983381,5
0.192631748856,0.27306364762,0.219969397705,0.0679656442364,0.0759364135461,0.451458232545,0.398844643009,0.0850595975227,5
0.187785787504,0.261989890554,0.211098566816,0.0735525108663,0.0847076103621,0.453951531143,0.392962783672,0.0836808846846,5
0.196271626159,0.282302722797,0.275854427488,0.0924275857878,0.0550894571905,0.585872863344,0.411405091477,0.0880995157664,8
0.19999871124,0.29282255811,0.255145337225,0.0870709538189,0.0325688815806,0.558389157379,0.416749670456,0.0889716159565,8
0.201861089457,0.291431836822,0.266823216635,0.0875388367427,0.0294864509168,0.534777990056,0.42672835264,0.0941757323604,8
0.22804995816,0.310290624732,0.254491532445,0.0755787424772,0.065032240943,0.534221873791,0.431430041993,0.10294609212,14
0.230178563555,0.304231446035,0.246784618274,0.0857444961915,0.0567684425569,0.53128712061,0.428327480598,0.102786059268,14
0.237659530938,0.305813253671,0.247966680901,0.0888533928654,0.0674038284412,0.534848448465,0.429370291141,0.102996450642,14
0.227776240291,0.3009822357,0.242899131907,0.0864651814753,0.0627394730833,0.519598841598,0.430952462184,0.100632998099,14
% 
% 
% 
