% u
@RELATION anthropometry

@ATTRIBUTE Peaks-HipRight_KneeRight REAL
@ATTRIBUTE Valleys-HipRight_KneeRight REAL
@ATTRIBUTE Peaks-KneeRight_AnkleRight REAL
@ATTRIBUTE Valleys-KneeRight_AnkleRight REAL
@ATTRIBUTE Peaks-AnkleRight_FootRight REAL
@ATTRIBUTE Valleys-AnkleRight_FootRight REAL
@ATTRIBUTE Peaks-HipLeft_KneeLeft REAL
@ATTRIBUTE Valleys-HipLeft_KneeLeft REAL
@ATTRIBUTE Peaks-KneeLeft_AnkleLeft REAL
@ATTRIBUTE Valleys-KneeLeft_AnkleLeft REAL
@ATTRIBUTE Peaks-AnkleLeft_FootLeft REAL
@ATTRIBUTE Valleys-AnkleLeft_FootLeft REAL
@ATTRIBUTE StrideLength REAL
@ATTRIBUTE StrideWidth REAL
@ATTRIBUTE CycleTime REAL
@ATTRIBUTE Velocity REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
8.88665993305,-14.2326833597,28.4792504382,7.11816670601,62.7659507295,38.0928754529,16.3140275995,-5.82180020943,26.0807475937,11.8786343053,60.7388981169,41.3051698677,0.731197529412,0.148876497268,0.625,1.16991604706,7
7.72860873194,-11.3387507699,35.6809996252,9.22106307561,65.6808621149,37.3162143466,13.7506925895,-9.40069494501,24.9003753454,9.59021068356,64.1761238326,39.2028318758,0.5345168,0.144946419355,0.456666666667,1.17047474453,7
5.42038005366,-20.7250844605,34.3133335331,14.1110341303,57.9609453047,29.6356588852,20.8084818231,-9.66479280721,30.0614886293,8.35012597797,55.5369555413,28.9012974629,0.590079277778,0.165474628131,0.632098765432,0.933523857422,7
11.8379814257,-14.8969935966,34.0332176316,9.12218730562,58.6112438093,28.1015223376,18.7382620044,-8.66856157271,28.2669266114,10.0738429333,57.1602989606,27.3251333753,0.51738675,0.154684423158,0.561904761905,0.920773029661,7
11.5573489074,-10.9698503707,35.0062862179,11.2420120138,62.9859896371,31.199646456,18.4912424521,-10.0208220878,30.149626923,9.80578291039,61.9371386846,29.9277854818,0.42234872,0.156196156371,0.45,0.938552711111,7
8.5466294431,-13.1793375007,33.5128405455,9.70672811901,76.8127458237,49.4452871879,-0.216928189391,-12.5047273593,25.2054172903,7.02848498027,61.9499489956,46.7820341478,0.320493285714,0.312079660714,0.377777777778,0.848364579832,11
9.31352341993,-10.2469144018,33.9255915742,12.3680343944,64.939093274,37.5629322076,11.8045491072,-6.40030696025,34.4780765337,10.2554528484,70.4232297692,51.7544350832,0.65526812,0.184165041797,0.636666666667,1.02921694241,11
10.5387173627,-8.15833414891,33.2347741315,5.39220664269,67.5627839547,44.5382728966,11.7548009488,-4.63037996365,31.6776012258,7.75154416876,70.5266659821,43.4865034153,0.658329781609,0.180500247863,0.617424242424,1.06625191623,11
10.4152092147,-10.3235591903,32.624421888,7.85505117686,65.5094653354,37.8836341212,13.5888329185,-2.92884796508,30.48777378,8.17998597363,68.7521740296,44.089535405,0.611572700935,0.186498547208,0.61320754717,0.997333943063,11
9.09670801306,-9.84627374088,29.324969771,9.31500797874,71.7763586131,46.7418033754,14.7824359067,-11.974641306,32.0594182365,11.300151718,69.2515320966,40.8835367433,0.435839068182,0.0975119270833,0.415151515152,1.04983133212,13
6.5083944503,-16.3915916062,27.2872965617,4.56992254564,61.454822587,30.556297183,11.9363661331,-7.04131241497,31.287346436,8.47928482277,56.5360474015,24.9486607476,0.750093034483,0.136718584665,0.714285714286,1.05013024828,13
5.85854916015,-9.90836270439,31.3490682187,6.1565907711,63.6459593096,41.9670198223,12.6974622695,-11.0663636518,32.3205907585,14.629427569,59.1485282025,25.7659723051,0.577428649123,0.123386268132,0.516091954023,1.11884838471,13
6.4931063666,-16.5153982672,30.1020961213,10.6100205002,57.1705685262,33.690398079,14.4544264617,-8.41423237469,32.4501122811,9.35911749339,55.8553372083,24.9044335917,0.64909516129,0.122377041534,0.631111111111,1.02849585416,13
10.0663850564,-13.2988724412,35.9196290975,7.44787417064,70.5105223158,39.2390134113,10.907172627,-11.7475856343,32.4259896725,12.0009138764,66.1158902856,38.6250728159,0.835066075,0.181149075094,0.664166666667,1.25731404015,16
7.32665568243,-13.9877349971,38.8781482248,10.550198263,65.1487017326,35.1989231778,12.4175711157,-12.408147269,32.4568208673,11.9255135982,68.4526796673,38.6473560445,0.805818,0.168204096855,0.612403100775,1.31582939241,16
7.61885468683,-12.9876303179,39.5373897352,6.75277637947,68.3130746373,37.0581811986,15.3973758413,-10.4011559035,30.2158853973,10.0064753544,66.2027803927,36.951315596,0.807239887324,0.167516678431,0.717142857143,1.12563330902,16
10.3661189514,-11.0275877817,38.2177961304,5.92460865738,70.2027667899,39.7348079542,17.2679133395,-11.631749681,31.4904380535,10.6829386002,70.2031548527,44.4358950056,0.87915112,0.178229346207,0.63963963964,1.37444752563,16
% 
% 
% 
