% u
@RELATION anthropometry

@ATTRIBUTE SpineShoulder_ShoulderLeft REAL
@ATTRIBUTE ShoulderLeft_ElbowLeft REAL
@ATTRIBUTE ElbowLeft_WristLeft REAL
@ATTRIBUTE WristLeft_ThumbLeft REAL
@ATTRIBUTE WristLeft_HandLeft REAL
@ATTRIBUTE HandLeft_HandTipLeft REAL
@ATTRIBUTE SpineBase_HipLeft REAL
@ATTRIBUTE HipLeft_KneeLeft REAL
@ATTRIBUTE KneeLeft_AnkleLeft REAL
@ATTRIBUTE AnkleLeft_FootLeft REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
0.171098961463,0.271485916845,0.247541680761,0.0759503343697,0.0578476907318,0.0646732729976,0.0737564793268,0.397065273308,0.357553001769,0.0987077655564,1
0.169769745732,0.267587435522,0.239616975095,0.0792806293493,0.0605711619303,0.062730175049,0.0794115370072,0.36502061101,0.354407138596,0.103021932059,1
0.169824818506,0.269737766004,0.243431513657,0.0788232314968,0.0557092483233,0.0647890547462,0.0730381370827,0.394620268507,0.356350373252,0.0988830873481,1
0.169171163631,0.270776951488,0.236785010549,0.0801091470625,0.058171330001,0.0609891580195,0.0809798751054,0.369190635031,0.341504631943,0.108077057913,1
0.164310952639,0.249049356042,0.238095747973,0.0901131644636,0.0846175298773,0.0711693183979,0.0561817953262,0.352739565221,0.372017907978,0.0989293685701,3
0.162405658904,0.273351234168,0.236299833049,0.0685438374458,0.0629279443201,0.0635261483862,0.0863414896432,0.397815060157,0.370775421449,0.104453891037,3
0.15949523661,0.261219078257,0.243554356292,0.0725390014477,0.0634338506836,0.0660201252054,0.0801077816627,0.366646649877,0.351973543148,0.104834908792,3
0.180070076689,0.304306629869,0.237306746662,0.060398154988,0.0419374474878,0.0717152726929,0.0930005326466,0.375638916891,0.35231352572,0.110717212169,3
0.163866535827,0.29440398816,0.22727378692,0.0724326863561,0.0636836147035,0.069693006172,0.0808545260243,0.36763456209,0.377018892275,0.0978470693736,3
0.163094139601,0.271033919091,0.226366599593,0.0703019104398,0.0591161381603,0.0712630552058,0.0801363256297,0.380982153209,0.366025042191,0.0991223243375,3
