% u
@RELATION anthropometry

@ATTRIBUTE SpineShoulder_ShoulderLeft REAL
@ATTRIBUTE ShoulderLeft_ElbowLeft REAL
@ATTRIBUTE ElbowLeft_WristLeft REAL
@ATTRIBUTE WristLeft_ThumbLeft REAL
@ATTRIBUTE WristLeft_HandLeft REAL
@ATTRIBUTE HandLeft_HandTipLeft REAL
@ATTRIBUTE SpineBase_HipLeft REAL
@ATTRIBUTE HipLeft_KneeLeft REAL
@ATTRIBUTE KneeLeft_AnkleLeft REAL
@ATTRIBUTE AnkleLeft_FootLeft REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
0.154313310998,0.261614636494,0.19830719361,0.0532523272979,0.0312648191908,0.0521343244261,0.0644488298519,0.276556833358,0.291110990131,0.0927416733869,0
0.150457689022,0.259237180576,0.200468049113,0.0568939811044,0.0319582525921,0.0516551527533,0.0744819953558,0.276315298781,0.280367634711,0.0936078256962,0
0.150869270475,0.243838383095,0.187607769808,0.0704804053915,0.0460521179563,0.0568383775857,0.0644251815216,0.273344265621,0.298477766521,0.103293395947,0
0.173202382047,0.265490636862,0.212577240525,0.0558738256505,0.0426622692978,0.0380825147013,0.0718449344181,0.289909289181,0.291764682942,0.0959312397983,0
0.152930765215,0.260823429289,0.206208317361,0.0567888107413,0.0295152827899,0.0509225162546,0.0645709580113,0.270101638338,0.29255492997,0.0934749113813,0
0.15369802156,0.265479559291,0.214059622577,0.0479355399907,0.0344384661626,0.0368626573262,0.072086566174,0.281417325633,0.281848692586,0.0914283584258,0
0.171098961463,0.271485916845,0.247541680761,0.0759503343697,0.0578476907318,0.0646732729976,0.0737564793268,0.397065273308,0.357553001769,0.0987077655564,1
0.169769745732,0.267587435522,0.239616975095,0.0792806293493,0.0605711619303,0.062730175049,0.0794115370072,0.36502061101,0.354407138596,0.103021932059,1
0.169824818506,0.269737766004,0.243431513657,0.0788232314968,0.0557092483233,0.0647890547462,0.0730381370827,0.394620268507,0.356350373252,0.0988830873481,1
0.169171163631,0.270776951488,0.236785010549,0.0801091470625,0.058171330001,0.0609891580195,0.0809798751054,0.369190635031,0.341504631943,0.108077057913,1
0.130405348307,0.279570942556,0.210182773156,0.0539398191214,0.0349518407326,0.0568100233574,0.07941783197,0.359047009913,0.328686868481,0.100942245005,4
0.12965032009,0.269855134182,0.203348722638,0.0686986482605,0.0495842431317,0.0595387170536,0.0763081487334,0.354244950439,0.33721688042,0.0996307702733,4
0.129028979064,0.265073412726,0.197955936614,0.0694826541001,0.0513067465258,0.0595429929738,0.0697810030991,0.340036971504,0.343819130592,0.101513700188,4
0.126171489945,0.285686913315,0.22692456463,0.0507358557808,0.0379174304221,0.047861306768,0.0731818466469,0.344487768171,0.330970210042,0.0960610998693,4
0.128102888073,0.280723545159,0.214994140656,0.0560391635598,0.0410242665081,0.0473585390938,0.0693715417016,0.349301604085,0.34445492649,0.10026520368,4
0.16477080044,0.268253441318,0.21587401157,0.0705122955595,0.0519512248954,0.0700113628112,0.0613039914655,0.349640176214,0.360760518151,0.0986246832465,6
0.162670445696,0.294580607858,0.220225687036,0.0542081235244,0.0348311379794,0.0634030989635,0.0813756551584,0.350959058752,0.356148592461,0.0932270579924,6
0.16233035907,0.277607171435,0.218299653519,0.064602755521,0.0494741957721,0.0657068197864,0.0782051049294,0.346890871381,0.350866399826,0.0925831766828,6
0.156121358358,0.303212304583,0.22558199859,0.0504612657273,0.0346324918614,0.062261084579,0.0796361281303,0.371069154393,0.359667204226,0.103455651034,6
0.192184474436,0.300849460441,0.232232060738,0.0837414581041,0.0543353706957,0.0730522564008,0.073596904074,0.388432110068,0.393137924069,0.121945709982,7
0.192432628787,0.298293578805,0.233263205655,0.0849365969588,0.0516596092867,0.0745276182954,0.0773078927942,0.384360088104,0.379957054204,0.124049707592,7
0.199525889824,0.311876163407,0.231605139046,0.0880710959634,0.0567507385425,0.0764344271488,0.0729369839271,0.394050271659,0.375333132005,0.11143745154,7
0.200578637485,0.315798202108,0.231495758229,0.0918278553595,0.0625106280967,0.0762841707614,0.0774348518645,0.393389053081,0.371039249752,0.111611915967,7
0.198059341956,0.313565636982,0.2317639406,0.0958263354094,0.0572780621687,0.07724362951,0.075226427713,0.38775574663,0.368601945948,0.110886004519,7
0.170003343871,0.27753481762,0.260560266198,0.104604387327,0.0861245553108,0.0813448810872,0.0869431434057,0.441104223432,0.442997093818,0.123283266883,8
0.167655036748,0.236750792986,0.232124092115,0.099709396339,0.0832714621282,0.0730994796504,0.0755633832719,0.334034546027,0.390682672936,0.11332134483,8
0.170698492101,0.274353397037,0.262392444429,0.100999487981,0.0808616328305,0.0781167047039,0.0784883298917,0.455173034014,0.413255120925,0.116162950916,8
0.197640893466,0.263247957414,0.241734781594,0.0774020726681,0.0563327614691,0.0621950885569,0.0882700600999,0.341519870867,0.363566487856,0.109291062978,9
0.193456204917,0.274127401016,0.225378966282,0.0804262253773,0.0636502388044,0.0612543755552,0.076420644968,0.332295819701,0.378838931709,0.0908232196707,9
0.197818045126,0.293943173153,0.23162203751,0.0615923181531,0.0320916585591,0.0627055300116,0.0698601687297,0.365802474414,0.398179095124,0.102997997094,9
0.173243382173,0.283421058151,0.23159925254,0.0970892743502,0.0844328143373,0.0652884799656,0.060083704234,0.407789584072,0.376550220198,0.109109436735,9
0.166301117256,0.238390969084,0.219798709025,0.0940961987421,0.0777277257486,0.0574574385424,0.10019287219,0.334149197601,0.276180904419,0.111567221151,10
0.14034247322,0.256883141422,0.196465423725,0.0851146074267,0.0655492125143,0.0655703212834,0.0797770742835,0.351658322001,0.330283742422,0.0923610188466,10
0.140969973067,0.243668194239,0.196801880495,0.0874154228801,0.0709270067682,0.0652085349048,0.07062384542,0.338846186535,0.301052214311,0.0962222308322,10
0.145724679099,0.255805367723,0.207264764638,0.0898672719293,0.0755210912198,0.0627832727978,0.0874671595966,0.347017248487,0.352583147282,0.102323953484,10
0.187364478396,0.317762086526,0.242062979653,0.083145045962,0.0613915854358,0.0771140478202,0.124563997834,0.524494072066,0.331460133003,0.142775694647,11
0.212226418117,0.335175489125,0.245157440224,0.0790150602033,0.0504134598599,0.0798324265467,0.0896867913969,0.433274855669,0.391768495961,0.107811899657,11
0.214627864552,0.284602120728,0.259597215889,0.0844410653092,0.0678405783255,0.0825948089443,0.0928851604255,0.469928197421,0.393325684814,0.103140086845,11
0.216549171249,0.282462962572,0.265479210814,0.0822557027855,0.0652553810424,0.0727059803053,0.0909120698926,0.464705134505,0.390130621456,0.108134847991,11
0.198741268732,0.255755132895,0.226067013545,0.0998813027211,0.0822147275813,0.0656594910835,0.0983530615332,0.408524790309,0.373458579694,0.101777814846,12
0.199345094258,0.277242007723,0.210915182842,0.0940557065615,0.0808770831099,0.0669233746565,0.089721498644,0.376464833637,0.373367888007,0.103007240315,12
0.199179920323,0.28030128836,0.211855278919,0.0940444296394,0.0789484091032,0.0655653283164,0.0930159143643,0.378253102743,0.36009808476,0.0954530783929,12
0.201431154801,0.280846214467,0.21892386152,0.0881329506929,0.0685852759441,0.0679412862232,0.100601457942,0.370983574298,0.347484623013,0.119064543553,12
0.135235543202,0.242922727252,0.205143254385,0.0909613333886,0.072914443478,0.0692013838375,0.0777468870491,0.341798163262,0.340234020365,0.0935824380163,13
0.128861355897,0.260241305744,0.206903776591,0.08618392272,0.0712151891897,0.0695066141048,0.0695608377594,0.348682923185,0.343716879092,0.0960788253465,13
0.12951447558,0.2588392601,0.219570430319,0.0877875291053,0.0706994121476,0.0662585424441,0.0749107875724,0.389827806906,0.347139863016,0.0967409464735,13
0.138051829136,0.269902315601,0.206691836567,0.0816079552198,0.0643997446229,0.0620570042555,0.0696505105865,0.340485063634,0.361986417974,0.107635528757,13
